"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"","","","","","categorize-image","122","2.1.0","208170","pmwedmrrl6u","hard","goldfish","1068","b","stimuli/experiment1a/low_B_111.png","low","B","true"
"","","","","","image-keyboard-response","123","null","209220","pmwedmrrl6u","hard","goldfish","1047","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","124","2.1.0","209881","pmwedmrrl6u","hard","goldfish","660"," ","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","125","2.1.0","210844","pmwedmrrl6u","hard","goldfish","962"," ","<p><strong>TEST BLOCK 4 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","126","2.1.0","211346","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","127","2.1.0","211848","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","128","2.1.0","214972","pmwedmrrl6u","hard","goldfish","1120","a","stimuli/experiment1a/low_A_010.png","low","A","true"
"","","","","","html-keyboard-response","129","2.1.0","215474","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","130","2.1.0","215976","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","131","2.1.0","218697","pmwedmrrl6u","hard","goldfish","717","a","stimuli/experiment1a/low_A_000.png","low","A","true"
"","","","","","html-keyboard-response","132","2.1.0","219200","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","133","2.1.0","219702","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
