"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"","","","","","html-keyboard-response","151","2.1.0","260738","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","152","2.1.0","263505","ptx5y7g8e89","hard2","swan","763","b","stimuli/experiment1a/low_A_001.png","low","B","true"
"","","","","","html-keyboard-response","153","2.1.0","264008","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","154","2.1.0","264511","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","155","2.1.0","267204","ptx5y7g8e89","hard2","swan","690","a","stimuli/experiment1a/low_B_101.png","low","A","true"
"","","","","","html-keyboard-response","156","2.1.0","267706","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","157","2.1.0","268209","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","158","2.1.0","271037","ptx5y7g8e89","hard2","swan","824","a","stimuli/experiment1a/low_B_111.png","low","A","true"
"","","","","","html-keyboard-response","159","2.1.0","271539","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","160","2.1.0","272042","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","161","2.1.0","274651","ptx5y7g8e89","hard2","swan","606","a","stimuli/experiment1a/low_B_110.png","low","A","true"
"","","","","","html-keyboard-response","162","2.1.0","275154","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","163","2.1.0","275657","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","164","2.1.0","279486","ptx5y7g8e89","hard2","swan","1826","b","stimuli/experiment1a/low_A_000.png","low","B","true"
"","","","","","image-keyboard-response","165","null","280799","ptx5y7g8e89","hard2","swan","1311","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","166","2.1.0","281670","ptx5y7g8e89","hard2","swan","870","b","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","167","2.1.0","282300","ptx5y7g8e89","hard2","swan","630","b","<p><strong>TEST BLOCK 6 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","survey-text","168","2.1.0","308908","ptx5y7g8e89","hard2","swan","26601","{""Language"":""Yes"",""Art_background"":""No"",""Strategy"":""I think category A contained light pink\n""}","","","",""
"","","","","","survey-text","169","2.1.0","319629","ptx5y7g8e89","hard2","swan","10717","{""Issues"":""no"",""Why_experiment"":""To see how well people learn categories"",""Extra_info"":""""}","","","",""
