success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,random_id,condition,participant,rt,response,stimulus,nameability,correct_category,correct,file_name
NA,NA,NA,NA,NA,html-keyboard-response,142,2.1.0,889468,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,categorize-image,143,2.1.0,892051,p1902plwm5c,hard2,lemur,580,b,stimuli/experiment1a/low_A_000.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,144,2.1.0,892554,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,145,2.1.0,893056,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,categorize-image,146,2.1.0,895714,p1902plwm5c,hard2,lemur,654,a,stimuli/experiment1a/low_B_111.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,147,2.1.0,896217,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,148,2.1.0,896719,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,categorize-image,149,2.1.0,899883,p1902plwm5c,hard2,lemur,1161,a,stimuli/experiment1a/low_B_101.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,150,2.1.0,900386,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,151,2.1.0,900888,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,categorize-image,152,2.1.0,904202,p1902plwm5c,hard2,lemur,1309,a,stimuli/experiment1a/low_B_110.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,153,2.1.0,904705,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,154,2.1.0,905207,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,categorize-image,155,2.1.0,907799,p1902plwm5c,hard2,lemur,588,a,stimuli/experiment1a/low_B_111.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,image-keyboard-response,156,null,908455,p1902plwm5c,hard2,lemur,653,q,stimuli/experiment_check.webp,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,157,2.1.0,909683,p1902plwm5c,hard2,lemur,1227,b,<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,158,2.1.0,909950,p1902plwm5c,hard2,lemur,267,b,<p><strong>TEST BLOCK 5 FINISHED</strong></p><p>Press any key to continue.</p>,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,159,2.1.0,910452,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,160,2.1.0,910954,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,categorize-image,161,2.1.0,914351,p1902plwm5c,hard2,lemur,1393,b,stimuli/experiment1a/low_A_010.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,162,2.1.0,914855,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,163,2.1.0,915357,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,categorize-image,164,2.1.0,917876,p1902plwm5c,hard2,lemur,516,a,stimuli/experiment1a/low_A_001.png,low,B,FALSE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,165,2.1.0,918379,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,categorize-image,166,2.1.0,920695,p1902plwm5c,hard2,lemur,313,b,stimuli/experiment1a/low_A_001.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,167,2.1.0,921198,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,168,2.1.0,921701,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,categorize-image,169,2.1.0,925393,p1902plwm5c,hard2,lemur,1688,a,stimuli/experiment1a/low_B_101.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,170,2.1.0,925896,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,171,2.1.0,926398,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,categorize-image,172,2.1.0,929909,p1902plwm5c,hard2,lemur,1506,b,stimuli/experiment1a/low_A_000.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,173,2.1.0,930412,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,174,2.1.0,930914,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,categorize-image,175,2.1.0,934060,p1902plwm5c,hard2,lemur,1142,a,stimuli/experiment1a/low_B_111.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,176,2.1.0,934562,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,177,2.1.0,935064,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,categorize-image,178,2.1.0,938199,p1902plwm5c,hard2,lemur,1132,b,stimuli/experiment1a/low_A_000.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,179,2.1.0,938702,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,180,2.1.0,939204,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,categorize-image,181,2.1.0,941932,p1902plwm5c,hard2,lemur,724,a,stimuli/experiment1a/low_B_110.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,182,2.1.0,942435,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,183,2.1.0,942937,p1902plwm5c,hard2,lemur,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,categorize-image,184,2.1.0,945401,p1902plwm5c,hard2,lemur,461,a,stimuli/experiment1a/low_B_111.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,image-keyboard-response,185,null,946472,p1902plwm5c,hard2,lemur,1064,q,stimuli/experiment_check.webp,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,186,2.1.0,947518,p1902plwm5c,hard2,lemur,1045,a,<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,html-keyboard-response,187,2.1.0,947804,p1902plwm5c,hard2,lemur,285,a,<p><strong>TEST BLOCK 6 FINISHED</strong></p><p>Press any key to continue.</p>,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,survey-text,188,2.1.0,995955,p1902plwm5c,hard2,lemur,48129,"{""Language"":""yes"",""Art_background"":""no"",""Strategy"":""if it was orange, it was usually B. but if there was lilac, then it was always A. so if both orange and lilac came up, it was A. other colors were harder to understand.""}",NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
NA,NA,NA,NA,NA,survey-text,189,2.1.0,1020308,p1902plwm5c,hard2,lemur,24353,"{""Issues"":""no"",""Why_experiment"":""I do not have any idea. maybe about chance? "",""Extra_info"":""maybe an explanation on what this experiment was about? \n""}",NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1902plwm5c_1772139713639.csv
TRUE,FALSE,[],[],[],preload,0,2.1.0,321,p1nza6kw2n4,easy,wallaby,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
TRUE,NA,NA,NA,NA,fullscreen,1,2.1.0,3180,p1nza6kw2n4,easy,wallaby,1856,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,survey-text,2,2.1.0,6474,p1nza6kw2n4,easy,wallaby,3289,"{""participant_id"":""wallaby""}",NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,3,2.1.0,33837,p1nza6kw2n4,easy,wallaby,27364,n,"
     <p> Welcome to the experiment! </p>

     <p> In this experiment, you will see a series of images. </p>
     <p> Your task is to categorize each image into one of two categories (A and B) as quickly and accurately as possible. </p>
     <p> You will receive feedback after each response. If you get the category wrong, you will be asked to choose the category again</p>
",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,4,2.1.0,34339,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,5,2.1.0,34843,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,categorize-image,6,2.1.0,41828,p1nza6kw2n4,easy,wallaby,4979,a,stimuli/experiment1a/high_A_000.png,high,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,7,2.1.0,42332,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,8,2.1.0,42835,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,categorize-image,9,2.1.0,55361,p1nza6kw2n4,easy,wallaby,10523,a,stimuli/experiment1a/high_B_111.png,high,B,FALSE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,10,2.1.0,55864,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,categorize-image,11,2.1.0,59082,p1nza6kw2n4,easy,wallaby,1213,b,stimuli/experiment1a/high_B_111.png,high,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,12,2.1.0,59586,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,13,2.1.0,60088,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,categorize-image,14,2.1.0,63095,p1nza6kw2n4,easy,wallaby,1005,a,stimuli/experiment1a/high_B_101.png,high,B,FALSE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,15,2.1.0,63598,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,categorize-image,16,2.1.0,66750,p1nza6kw2n4,easy,wallaby,1148,b,stimuli/experiment1a/high_B_101.png,high,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,17,2.1.0,67253,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,18,2.1.0,67755,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,categorize-image,19,2.1.0,70890,p1nza6kw2n4,easy,wallaby,1131,a,stimuli/experiment1a/high_A_001.png,high,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,20,2.1.0,71394,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,21,2.1.0,71895,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,categorize-image,22,2.1.0,74857,p1nza6kw2n4,easy,wallaby,958,a,stimuli/experiment1a/high_B_110.png,high,B,FALSE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,23,2.1.0,75360,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,categorize-image,24,2.1.0,77670,p1nza6kw2n4,easy,wallaby,306,b,stimuli/experiment1a/high_B_110.png,high,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,25,2.1.0,78174,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,26,2.1.0,78675,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,categorize-image,27,2.1.0,81922,p1nza6kw2n4,easy,wallaby,1243,a,stimuli/experiment1a/high_B_111.png,high,B,FALSE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,28,2.1.0,82425,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,categorize-image,29,2.1.0,84597,p1nza6kw2n4,easy,wallaby,169,b,stimuli/experiment1a/high_B_111.png,high,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,30,2.1.0,85100,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,31,2.1.0,85602,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,categorize-image,32,2.1.0,88289,p1nza6kw2n4,easy,wallaby,683,b,stimuli/experiment1a/high_A_010.png,high,A,FALSE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,33,2.1.0,88791,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,categorize-image,34,2.1.0,91294,p1nza6kw2n4,easy,wallaby,499,a,stimuli/experiment1a/high_A_010.png,high,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,35,2.1.0,91797,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
NA,NA,NA,NA,NA,html-keyboard-response,36,2.1.0,92299,p1nza6kw2n4,easy,wallaby,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/p1nza6kw2n4_1772163276041.csv
